date,year,incidents,is_weekend,is_bonfire_window,day_of_year
2019-08-15,2019,209,0,0,227
2019-08-16,2019,249,0,0,228
2019-08-17,2019,260,1,0,229
2019-08-18,2019,270,1,0,230
2019-08-19,2019,244,0,0,231
2019-08-20,2019,238,0,0,232
2019-08-21,2019,237,0,0,233
2019-08-22,2019,266,0,0,234
2019-08-23,2019,240,0,0,235
2019-08-24,2019,256,1,0,236
2019-08-25,2019,265,1,0,237
2019-08-26,2019,216,0,0,238
2019-08-27,2019,204,0,0,239
2019-08-28,2019,241,0,0,240
2019-08-29,2019,222,0,0,241
2019-08-30,2019,228,0,0,242
2019-08-31,2019,295,1,0,243
2019-09-01,2019,295,1,0,244
2019-09-02,2019,251,0,0,245
2019-09-03,2019,241,0,0,246
2019-09-04,2019,255,0,0,247
2019-09-05,2019,230,0,0,248
2019-09-06,2019,239,0,0,249
2019-09-07,2019,285,1,0,250
2019-09-08,2019,270,1,0,251
2019-09-09,2019,238,0,0,252
2019-09-10,2019,243,0,0,253
2019-09-11,2019,269,0,0,254
2019-09-12,2019,241,0,0,255
2019-09-13,2019,245,0,0,256
2019-09-14,2019,259,1,0,257
2019-09-15,2019,271,1,0,258
2019-09-16,2019,243,0,0,259
2019-09-17,2019,209,0,0,260
2019-09-18,2019,246,0,0,261
2019-09-19,2019,228,0,0,262
2019-09-20,2019,240,0,0,263
2019-09-21,2019,308,1,0,264
2019-09-22,2019,285,1,0,265
2019-09-23,2019,241,0,0,266
2019-09-24,2019,241,0,0,267
2019-09-25,2019,238,0,0,268
2019-09-26,2019,222,0,0,269
2019-09-27,2019,212,0,0,270
2019-09-28,2019,251,1,0,271
2019-09-29,2019,298,1,0,272
2019-09-30,2019,250,0,0,273
2019-10-01,2019,275,0,0,274
2019-10-02,2019,245,0,0,275
2019-10-03,2019,240,0,0,276
2019-10-04,2019,260,0,0,277
2019-10-05,2019,279,1,0,278
2019-10-06,2019,267,1,0,279
2019-10-07,2019,236,0,0,280
2019-10-08,2019,251,0,0,281
2019-10-09,2019,225,0,0,282
2019-10-10,2019,268,0,0,283
2019-10-11,2019,266,0,0,284
2019-10-12,2019,281,1,0,285
2019-10-13,2019,268,1,0,286
2019-10-14,2019,228,0,0,287
2019-10-15,2019,230,0,0,288
2019-10-16,2019,213,0,0,289
2019-10-17,2019,228,0,0,290
2019-10-18,2019,241,0,0,291
2019-10-19,2019,325,1,0,292
2019-10-20,2019,280,1,0,293
2019-10-21,2019,210,0,0,294
2019-10-22,2019,246,0,0,295
2019-10-23,2019,219,0,0,296
2019-10-24,2019,249,0,0,297
2019-10-25,2019,218,0,0,298
2019-10-26,2019,246,1,0,299
2019-10-27,2019,268,1,0,300
2019-10-28,2019,218,0,0,301
2019-10-29,2019,233,0,0,302
2019-10-30,2019,209,0,0,303
2019-10-31,2019,239,0,0,304
2019-11-01,2019,226,0,0,305
2019-11-02,2019,262,1,0,306
2019-11-03,2019,524,1,1,307
2019-11-04,2019,460,0,1,308
2019-11-05,2019,1211,0,1,309
2019-11-06,2019,485,0,1,310
2019-11-07,2019,468,0,1,311
2019-11-08,2019,216,0,0,312
2019-11-09,2019,285,1,0,313
2019-11-10,2019,300,1,0,314
2019-11-11,2019,252,0,0,315
2019-11-12,2019,244,0,0,316
2019-11-13,2019,239,0,0,317
2019-11-14,2019,238,0,0,318
2019-11-15,2019,242,0,0,319
2019-11-16,2019,248,1,0,320
2019-11-17,2019,278,1,0,321
2019-11-18,2019,222,0,0,322
2019-11-19,2019,230,0,0,323
2019-11-20,2019,228,0,0,324
2019-11-21,2019,252,0,0,325
2019-11-22,2019,235,0,0,326
2019-11-23,2019,233,1,0,327
2019-11-24,2019,271,1,0,328
2019-11-25,2019,243,0,0,329
2019-11-26,2019,239,0,0,330
2019-11-27,2019,254,0,0,331
2019-11-28,2019,223,0,0,332
2019-11-29,2019,203,0,0,333
2019-11-30,2019,278,1,0,334
2019-12-01,2019,299,1,0,335
2019-12-02,2019,250,0,0,336
2019-12-03,2019,229,0,0,337
2019-12-04,2019,212,0,0,338
2019-12-05,2019,237,0,0,339
2019-12-06,2019,257,0,0,340
2019-12-07,2019,275,1,0,341
2019-12-08,2019,258,1,0,342
2019-12-09,2019,232,0,0,343
2019-12-10,2019,235,0,0,344
2019-12-11,2019,220,0,0,345
2019-12-12,2019,227,0,0,346
2019-12-13,2019,235,0,0,347
2019-12-14,2019,259,1,0,348
2019-12-15,2019,297,1,0,349
2019-12-16,2019,236,0,0,350
2019-12-17,2019,228,0,0,351
2019-12-18,2019,246,0,0,352
2019-12-19,2019,239,0,0,353
2019-12-20,2019,251,0,0,354
2019-12-21,2019,238,1,0,355
2019-12-22,2019,276,1,0,356
2019-12-23,2019,234,0,0,357
2019-12-24,2019,220,0,0,358
2019-12-25,2019,255,0,0,359
2019-12-26,2019,234,0,0,360
2019-12-27,2019,236,0,0,361
2019-12-28,2019,242,1,0,362
2019-12-29,2019,297,1,0,363
2019-12-30,2019,245,0,0,364
2019-12-31,2019,253,0,0,365
2020-01-01,2020,238,0,0,1
2020-01-02,2020,204,0,0,2
2020-01-03,2020,227,0,0,3
2020-01-04,2020,242,1,0,4
2020-01-05,2020,237,1,0,5
2020-01-06,2020,203,0,0,6
2020-01-07,2020,237,0,0,7
2020-01-08,2020,212,0,0,8
2020-01-09,2020,252,0,0,9
2020-01-10,2020,241,0,0,10
2020-01-11,2020,269,1,0,11
2020-01-12,2020,275,1,0,12
2020-01-13,2020,224,0,0,13
2020-01-14,2020,184,0,0,14
2020-01-15,2020,193,0,0,15
2020-01-16,2020,213,0,0,16
2020-01-17,2020,190,0,0,17
2020-01-18,2020,237,1,0,18
2020-01-19,2020,241,1,0,19
2020-01-20,2020,225,0,0,20
2020-01-21,2020,255,0,0,21
2020-01-22,2020,201,0,0,22
2020-01-23,2020,228,0,0,23
2020-01-24,2020,225,0,0,24
2020-01-25,2020,245,1,0,25
2020-01-26,2020,244,1,0,26
2020-01-27,2020,226,0,0,27
2020-01-28,2020,240,0,0,28
2020-01-29,2020,223,0,0,29
2020-01-30,2020,191,0,0,30
2020-01-31,2020,234,0,0,31
2020-02-01,2020,258,1,0,32
2020-02-02,2020,271,1,0,33
2020-02-03,2020,215,0,0,34
2020-02-04,2020,228,0,0,35
2020-02-05,2020,213,0,0,36
2020-02-06,2020,221,0,0,37
2020-02-07,2020,254,0,0,38
2020-02-08,2020,236,1,0,39
2020-02-09,2020,240,1,0,40
2020-02-10,2020,215,0,0,41
2020-02-11,2020,216,0,0,42
2020-02-12,2020,232,0,0,43
2020-02-13,2020,227,0,0,44
2020-02-14,2020,233,0,0,45
2020-02-15,2020,273,1,0,46
2020-02-16,2020,247,1,0,47
2020-02-17,2020,226,0,0,48
2020-02-18,2020,196,0,0,49
2020-02-19,2020,210,0,0,50
2020-02-20,2020,218,0,0,51
2020-02-21,2020,210,0,0,52
2020-02-22,2020,265,1,0,53
2020-02-23,2020,230,1,0,54
2020-02-24,2020,220,0,0,55
2020-02-25,2020,218,0,0,56
2020-02-26,2020,251,0,0,57
2020-02-27,2020,225,0,0,58
2020-02-28,2020,199,0,0,59
2020-02-29,2020,219,1,0,60
2020-03-01,2020,263,1,0,61
2020-03-02,2020,248,0,0,62
2020-03-03,2020,239,0,0,63
2020-03-04,2020,222,0,0,64
2020-03-05,2020,210,0,0,65
2020-03-06,2020,196,0,0,66
2020-03-07,2020,256,1,0,67
2020-03-08,2020,256,1,0,68
2020-03-09,2020,238,0,0,69
2020-03-10,2020,196,0,0,70
2020-03-11,2020,224,0,0,71
2020-03-12,2020,203,0,0,72
2020-03-13,2020,211,0,0,73
2020-03-14,2020,249,1,0,74
2020-03-15,2020,241,1,0,75
2020-03-16,2020,252,0,0,76
2020-03-17,2020,232,0,0,77
2020-03-18,2020,228,0,0,78
2020-03-19,2020,244,0,0,79
2020-03-20,2020,223,0,0,80
2020-03-21,2020,249,1,0,81
2020-03-22,2020,265,1,0,82
2020-03-23,2020,215,0,0,83
2020-03-24,2020,214,0,0,84
2020-03-25,2020,238,0,0,85
2020-03-26,2020,197,0,0,86
2020-03-27,2020,216,0,0,87
2020-03-28,2020,252,1,0,88
2020-03-29,2020,262,1,0,89
2020-03-30,2020,219,0,0,90
2020-03-31,2020,205,0,0,91
2020-04-01,2020,230,0,0,92
2020-04-02,2020,205,0,0,93
2020-04-03,2020,237,0,0,94
2020-04-04,2020,228,1,0,95
2020-04-05,2020,258,1,0,96
2020-04-06,2020,228,0,0,97
2020-04-07,2020,210,0,0,98
2020-04-08,2020,200,0,0,99
2020-04-09,2020,223,0,0,100
2020-04-10,2020,210,0,0,101
2020-04-11,2020,272,1,0,102
2020-04-12,2020,258,1,0,103
2020-04-13,2020,218,0,0,104
2020-04-14,2020,233,0,0,105
2020-04-15,2020,222,0,0,106
2020-04-16,2020,235,0,0,107
2020-04-17,2020,219,0,0,108
2020-04-18,2020,251,1,0,109
2020-04-19,2020,264,1,0,110
2020-04-20,2020,220,0,0,111
2020-04-21,2020,200,0,0,112
2020-04-22,2020,239,0,0,113
2020-04-23,2020,193,0,0,114
2020-04-24,2020,218,0,0,115
2020-04-25,2020,246,1,0,116
2020-04-26,2020,266,1,0,117
2020-04-27,2020,226,0,0,118
2020-04-28,2020,212,0,0,119
2020-04-29,2020,209,0,0,120
2020-04-30,2020,226,0,0,121
2020-05-01,2020,203,0,0,122
2020-05-02,2020,271,1,0,123
2020-05-03,2020,260,1,0,124
2020-05-04,2020,209,0,0,125
2020-05-05,2020,216,0,0,126
2020-05-06,2020,216,0,0,127
2020-05-07,2020,209,0,0,128
2020-05-08,2020,235,0,0,129
2020-05-09,2020,265,1,0,130
2020-05-10,2020,268,1,0,131
2020-05-11,2020,212,0,0,132
2020-05-12,2020,226,0,0,133
2020-05-13,2020,214,0,0,134
2020-05-14,2020,228,0,0,135
2020-05-15,2020,223,0,0,136
2020-05-16,2020,277,1,0,137
2020-05-17,2020,245,1,0,138
2020-05-18,2020,224,0,0,139
2020-05-19,2020,204,0,0,140
2020-05-20,2020,212,0,0,141
2020-05-21,2020,236,0,0,142
2020-05-22,2020,221,0,0,143
2020-05-23,2020,246,1,0,144
2020-05-24,2020,214,1,0,145
2020-05-25,2020,186,0,0,146
2020-05-26,2020,220,0,0,147
2020-05-27,2020,210,0,0,148
2020-05-28,2020,231,0,0,149
2020-05-29,2020,243,0,0,150
2020-05-30,2020,272,1,0,151
2020-05-31,2020,263,1,0,152
2020-06-01,2020,227,0,0,153
2020-06-02,2020,208,0,0,154
2020-06-03,2020,219,0,0,155
2020-06-04,2020,207,0,0,156
2020-06-05,2020,228,0,0,157
2020-06-06,2020,276,1,0,158
2020-06-07,2020,262,1,0,159
2020-06-08,2020,232,0,0,160
2020-06-09,2020,236,0,0,161
2020-06-10,2020,211,0,0,162
2020-06-11,2020,235,0,0,163
2020-06-12,2020,234,0,0,164
2020-06-13,2020,266,1,0,165
2020-06-14,2020,230,1,0,166
2020-06-15,2020,205,0,0,167
2020-06-16,2020,202,0,0,168
2020-06-17,2020,215,0,0,169
2020-06-18,2020,201,0,0,170
2020-06-19,2020,213,0,0,171
2020-06-20,2020,237,1,0,172
2020-06-21,2020,244,1,0,173
2020-06-22,2020,221,0,0,174
2020-06-23,2020,247,0,0,175
2020-06-24,2020,226,0,0,176
2020-06-25,2020,220,0,0,177
2020-06-26,2020,198,0,0,178
2020-06-27,2020,255,1,0,179
2020-06-28,2020,227,1,0,180
2020-06-29,2020,242,0,0,181
2020-06-30,2020,216,0,0,182
2020-07-01,2020,190,0,0,183
2020-07-02,2020,235,0,0,184
2020-07-03,2020,220,0,0,185
2020-07-04,2020,254,1,0,186
2020-07-05,2020,217,1,0,187
2020-07-06,2020,210,0,0,188
2020-07-07,2020,207,0,0,189
2020-07-08,2020,232,0,0,190
2020-07-09,2020,265,0,0,191
2020-07-10,2020,220,0,0,192
2020-07-11,2020,250,1,0,193
2020-07-12,2020,244,1,0,194
2020-07-13,2020,219,0,0,195
2020-07-14,2020,237,0,0,196
2020-07-15,2020,234,0,0,197
2020-07-16,2020,232,0,0,198
2020-07-17,2020,200,0,0,199
2020-07-18,2020,264,1,0,200
2020-07-19,2020,235,1,0,201
2020-07-20,2020,229,0,0,202
2020-07-21,2020,230,0,0,203
2020-07-22,2020,220,0,0,204
2020-07-23,2020,225,0,0,205
2020-07-24,2020,236,0,0,206
2020-07-25,2020,266,1,0,207
2020-07-26,2020,235,1,0,208
2020-07-27,2020,205,0,0,209
2020-07-28,2020,232,0,0,210
2020-07-29,2020,225,0,0,211
2020-07-30,2020,217,0,0,212
2020-07-31,2020,223,0,0,213
2020-08-01,2020,224,1,0,214
2020-08-02,2020,253,1,0,215
2020-08-03,2020,209,0,0,216
2020-08-04,2020,231,0,0,217
2020-08-05,2020,241,0,0,218
2020-08-06,2020,218,0,0,219
2020-08-07,2020,221,0,0,220
2020-08-08,2020,283,1,0,221
2020-08-09,2020,274,1,0,222
2020-08-10,2020,215,0,0,223
2020-08-11,2020,222,0,0,224
2020-08-12,2020,204,0,0,225
2020-08-13,2020,219,0,0,226
2020-08-14,2020,202,0,0,227
2020-08-15,2020,271,1,0,228
2020-08-16,2020,249,1,0,229
2020-08-17,2020,223,0,0,230
2020-08-18,2020,219,0,0,231
2020-08-19,2020,217,0,0,232
2020-08-20,2020,220,0,0,233
2020-08-21,2020,216,0,0,234
2020-08-22,2020,263,1,0,235
2020-08-23,2020,237,1,0,236
2020-08-24,2020,202,0,0,237
2020-08-25,2020,221,0,0,238
2020-08-26,2020,235,0,0,239
2020-08-27,2020,230,0,0,240
2020-08-28,2020,240,0,0,241
2020-08-29,2020,231,1,0,242
2020-08-30,2020,243,1,0,243
2020-08-31,2020,193,0,0,244
2020-09-01,2020,232,0,0,245
2020-09-02,2020,205,0,0,246
2020-09-03,2020,227,0,0,247
2020-09-04,2020,207,0,0,248
2020-09-05,2020,263,1,0,249
2020-09-06,2020,259,1,0,250
2020-09-07,2020,216,0,0,251
2020-09-08,2020,230,0,0,252
2020-09-09,2020,201,0,0,253
2020-09-10,2020,197,0,0,254
2020-09-11,2020,214,0,0,255
2020-09-12,2020,231,1,0,256
2020-09-13,2020,261,1,0,257
2020-09-14,2020,194,0,0,258
2020-09-15,2020,218,0,0,259
2020-09-16,2020,197,0,0,260
2020-09-17,2020,231,0,0,261
2020-09-18,2020,219,0,0,262
2020-09-19,2020,219,1,0,263
2020-09-20,2020,253,1,0,264
2020-09-21,2020,230,0,0,265
2020-09-22,2020,219,0,0,266
2020-09-23,2020,227,0,0,267
2020-09-24,2020,229,0,0,268
2020-09-25,2020,232,0,0,269
2020-09-26,2020,218,1,0,270
2020-09-27,2020,251,1,0,271
2020-09-28,2020,229,0,0,272
2020-09-29,2020,217,0,0,273
2020-09-30,2020,207,0,0,274
2020-10-01,2020,213,0,0,275
2020-10-02,2020,209,0,0,276
2020-10-03,2020,244,1,0,277
2020-10-04,2020,236,1,0,278
2020-10-05,2020,221,0,0,279
2020-10-06,2020,223,0,0,280
2020-10-07,2020,205,0,0,281
2020-10-08,2020,229,0,0,282
2020-10-09,2020,230,0,0,283
2020-10-10,2020,251,1,0,284
2020-10-11,2020,246,1,0,285
2020-10-12,2020,203,0,0,286
2020-10-13,2020,208,0,0,287
2020-10-14,2020,214,0,0,288
2020-10-15,2020,211,0,0,289
2020-10-16,2020,205,0,0,290
2020-10-17,2020,246,1,0,291
2020-10-18,2020,229,1,0,292
2020-10-19,2020,202,0,0,293
2020-10-20,2020,212,0,0,294
2020-10-21,2020,233,0,0,295
2020-10-22,2020,216,0,0,296
2020-10-23,2020,203,0,0,297
2020-10-24,2020,232,1,0,298
2020-10-25,2020,240,1,0,299
2020-10-26,2020,219,0,0,300
2020-10-27,2020,212,0,0,301
2020-10-28,2020,206,0,0,302
2020-10-29,2020,234,0,0,303
2020-10-30,2020,192,0,0,304
2020-10-31,2020,251,1,0,305
2020-11-01,2020,237,1,0,306
2020-11-02,2020,230,0,0,307
2020-11-03,2020,472,0,1,308
2020-11-04,2020,447,0,1,309
2020-11-05,2020,1100,0,1,310
2020-11-06,2020,420,0,1,311
2020-11-07,2020,532,1,1,312
2020-11-08,2020,236,1,0,313
2020-11-09,2020,215,0,0,314
2020-11-10,2020,206,0,0,315
2020-11-11,2020,215,0,0,316
2020-11-12,2020,201,0,0,317
2020-11-13,2020,247,0,0,318
2020-11-14,2020,242,1,0,319
2020-11-15,2020,256,1,0,320
2020-11-16,2020,230,0,0,321
2020-11-17,2020,205,0,0,322
2020-11-18,2020,217,0,0,323
2020-11-19,2020,197,0,0,324
2020-11-20,2020,220,0,0,325
2020-11-21,2020,271,1,0,326
2020-11-22,2020,225,1,0,327
2020-11-23,2020,214,0,0,328
2020-11-24,2020,221,0,0,329
2020-11-25,2020,224,0,0,330
2020-11-26,2020,234,0,0,331
2020-11-27,2020,214,0,0,332
2020-11-28,2020,272,1,0,333
2020-11-29,2020,278,1,0,334
2020-11-30,2020,236,0,0,335
2020-12-01,2020,197,0,0,336
2020-12-02,2020,247,0,0,337
2020-12-03,2020,240,0,0,338
2020-12-04,2020,214,0,0,339
2020-12-05,2020,270,1,0,340
2020-12-06,2020,267,1,0,341
2020-12-07,2020,215,0,0,342
2020-12-08,2020,225,0,0,343
2020-12-09,2020,236,0,0,344
2020-12-10,2020,194,0,0,345
2020-12-11,2020,231,0,0,346
2020-12-12,2020,256,1,0,347
2020-12-13,2020,261,1,0,348
2020-12-14,2020,216,0,0,349
2020-12-15,2020,216,0,0,350
2020-12-16,2020,224,0,0,351
2020-12-17,2020,222,0,0,352
2020-12-18,2020,198,0,0,353
2020-12-19,2020,225,1,0,354
2020-12-20,2020,253,1,0,355
2020-12-21,2020,224,0,0,356
2020-12-22,2020,192,0,0,357
2020-12-23,2020,215,0,0,358
2020-12-24,2020,232,0,0,359
2020-12-25,2020,217,0,0,360
2020-12-26,2020,253,1,0,361
2020-12-27,2020,247,1,0,362
2020-12-28,2020,238,0,0,363
2020-12-29,2020,224,0,0,364
2020-12-30,2020,219,0,0,365
2020-12-31,2020,237,0,0,366
2021-01-01,2021,248,0,0,1
2021-01-02,2021,293,1,0,2
2021-01-03,2021,289,1,0,3
2021-01-04,2021,272,0,0,4
2021-01-05,2021,241,0,0,5
2021-01-06,2021,235,0,0,6
2021-01-07,2021,243,0,0,7
2021-01-08,2021,246,0,0,8
2021-01-09,2021,272,1,0,9
2021-01-10,2021,268,1,0,10
2021-01-11,2021,249,0,0,11
2021-01-12,2021,252,0,0,12
2021-01-13,2021,266,0,0,13
2021-01-14,2021,266,0,0,14
2021-01-15,2021,228,0,0,15
2021-01-16,2021,275,1,0,16
2021-01-17,2021,269,1,0,17
2021-01-18,2021,230,0,0,18
2021-01-19,2021,241,0,0,19
2021-01-20,2021,232,0,0,20
2021-01-21,2021,247,0,0,21
2021-01-22,2021,238,0,0,22
2021-01-23,2021,303,1,0,23
2021-01-24,2021,270,1,0,24
2021-01-25,2021,250,0,0,25
2021-01-26,2021,261,0,0,26
2021-01-27,2021,243,0,0,27
2021-01-28,2021,256,0,0,28
2021-01-29,2021,215,0,0,29
2021-01-30,2021,311,1,0,30
2021-01-31,2021,280,1,0,31
2021-02-01,2021,252,0,0,32
2021-02-02,2021,255,0,0,33
2021-02-03,2021,212,0,0,34
2021-02-04,2021,252,0,0,35
2021-02-05,2021,232,0,0,36
2021-02-06,2021,266,1,0,37
2021-02-07,2021,279,1,0,38
2021-02-08,2021,237,0,0,39
2021-02-09,2021,241,0,0,40
2021-02-10,2021,237,0,0,41
2021-02-11,2021,271,0,0,42
2021-02-12,2021,262,0,0,43
2021-02-13,2021,287,1,0,44
2021-02-14,2021,311,1,0,45
2021-02-15,2021,268,0,0,46
2021-02-16,2021,227,0,0,47
2021-02-17,2021,242,0,0,48
2021-02-18,2021,268,0,0,49
2021-02-19,2021,234,0,0,50
2021-02-20,2021,287,1,0,51
2021-02-21,2021,277,1,0,52
2021-02-22,2021,226,0,0,53
2021-02-23,2021,233,0,0,54
2021-02-24,2021,245,0,0,55
2021-02-25,2021,243,0,0,56
2021-02-26,2021,231,0,0,57
2021-02-27,2021,295,1,0,58
2021-02-28,2021,315,1,0,59
2021-03-01,2021,264,0,0,60
2021-03-02,2021,254,0,0,61
2021-03-03,2021,248,0,0,62
2021-03-04,2021,262,0,0,63
2021-03-05,2021,253,0,0,64
2021-03-06,2021,271,1,0,65
2021-03-07,2021,254,1,0,66
2021-03-08,2021,235,0,0,67
2021-03-09,2021,276,0,0,68
2021-03-10,2021,252,0,0,69
2021-03-11,2021,256,0,0,70
2021-03-12,2021,251,0,0,71
2021-03-13,2021,267,1,0,72
2021-03-14,2021,288,1,0,73
2021-03-15,2021,245,0,0,74
2021-03-16,2021,239,0,0,75
2021-03-17,2021,238,0,0,76
2021-03-18,2021,243,0,0,77
2021-03-19,2021,218,0,0,78
2021-03-20,2021,265,1,0,79
2021-03-21,2021,296,1,0,80
2021-03-22,2021,244,0,0,81
2021-03-23,2021,258,0,0,82
2021-03-24,2021,233,0,0,83
2021-03-25,2021,247,0,0,84
2021-03-26,2021,250,0,0,85
2021-03-27,2021,269,1,0,86
2021-03-28,2021,262,1,0,87
2021-03-29,2021,258,0,0,88
2021-03-30,2021,252,0,0,89
2021-03-31,2021,226,0,0,90
2021-04-01,2021,241,0,0,91
2021-04-02,2021,254,0,0,92
2021-04-03,2021,291,1,0,93
2021-04-04,2021,251,1,0,94
2021-04-05,2021,241,0,0,95
2021-04-06,2021,230,0,0,96
2021-04-07,2021,251,0,0,97
2021-04-08,2021,250,0,0,98
2021-04-09,2021,239,0,0,99
2021-04-10,2021,290,1,0,100
2021-04-11,2021,279,1,0,101
2021-04-12,2021,262,0,0,102
2021-04-13,2021,258,0,0,103
2021-04-14,2021,230,0,0,104
2021-04-15,2021,234,0,0,105
2021-04-16,2021,215,0,0,106
2021-04-17,2021,240,1,0,107
2021-04-18,2021,272,1,0,108
2021-04-19,2021,233,0,0,109
2021-04-20,2021,233,0,0,110
2021-04-21,2021,253,0,0,111
2021-04-22,2021,232,0,0,112
2021-04-23,2021,221,0,0,113
2021-04-24,2021,279,1,0,114
2021-04-25,2021,262,1,0,115
2021-04-26,2021,217,0,0,116
2021-04-27,2021,271,0,0,117
2021-04-28,2021,234,0,0,118
2021-04-29,2021,289,0,0,119
2021-04-30,2021,244,0,0,120
2021-05-01,2021,281,1,0,121
2021-05-02,2021,295,1,0,122
2021-05-03,2021,251,0,0,123
2021-05-04,2021,242,0,0,124
2021-05-05,2021,227,0,0,125
2021-05-06,2021,266,0,0,126
2021-05-07,2021,246,0,0,127
2021-05-08,2021,309,1,0,128
2021-05-09,2021,279,1,0,129
2021-05-10,2021,247,0,0,130
2021-05-11,2021,211,0,0,131
2021-05-12,2021,266,0,0,132
2021-05-13,2021,231,0,0,133
2021-05-14,2021,255,0,0,134
2021-05-15,2021,289,1,0,135
2021-05-16,2021,274,1,0,136
2021-05-17,2021,241,0,0,137
2021-05-18,2021,229,0,0,138
2021-05-19,2021,242,0,0,139
2021-05-20,2021,245,0,0,140
2021-05-21,2021,245,0,0,141
2021-05-22,2021,308,1,0,142
2021-05-23,2021,291,1,0,143
2021-05-24,2021,245,0,0,144
2021-05-25,2021,240,0,0,145
2021-05-26,2021,230,0,0,146
2021-05-27,2021,217,0,0,147
2021-05-28,2021,222,0,0,148
2021-05-29,2021,270,1,0,149
2021-05-30,2021,253,1,0,150
2021-05-31,2021,266,0,0,151
2021-06-01,2021,264,0,0,152
2021-06-02,2021,257,0,0,153
2021-06-03,2021,227,0,0,154
2021-06-04,2021,258,0,0,155
2021-06-05,2021,299,1,0,156
2021-06-06,2021,279,1,0,157
2021-06-07,2021,266,0,0,158
2021-06-08,2021,268,0,0,159
2021-06-09,2021,251,0,0,160
2021-06-10,2021,256,0,0,161
2021-06-11,2021,238,0,0,162
2021-06-12,2021,251,1,0,163
2021-06-13,2021,293,1,0,164
2021-06-14,2021,235,0,0,165
2021-06-15,2021,267,0,0,166
2021-06-16,2021,268,0,0,167
2021-06-17,2021,234,0,0,168
2021-06-18,2021,228,0,0,169
2021-06-19,2021,275,1,0,170
2021-06-20,2021,311,1,0,171
2021-06-21,2021,250,0,0,172
2021-06-22,2021,246,0,0,173
2021-06-23,2021,239,0,0,174
2021-06-24,2021,239,0,0,175
2021-06-25,2021,204,0,0,176
2021-06-26,2021,288,1,0,177
2021-06-27,2021,285,1,0,178
2021-06-28,2021,232,0,0,179
2021-06-29,2021,242,0,0,180
2021-06-30,2021,215,0,0,181
2021-07-01,2021,266,0,0,182
2021-07-02,2021,236,0,0,183
2021-07-03,2021,279,1,0,184
2021-07-04,2021,262,1,0,185
2021-07-05,2021,228,0,0,186
2021-07-06,2021,227,0,0,187
2021-07-07,2021,247,0,0,188
2021-07-08,2021,251,0,0,189
2021-07-09,2021,246,0,0,190
2021-07-10,2021,314,1,0,191
2021-07-11,2021,306,1,0,192
2021-07-12,2021,267,0,0,193
2021-07-13,2021,226,0,0,194
2021-07-14,2021,226,0,0,195
2021-07-15,2021,253,0,0,196
2021-07-16,2021,198,0,0,197
2021-07-17,2021,274,1,0,198
2021-07-18,2021,294,1,0,199
2021-07-19,2021,238,0,0,200
2021-07-20,2021,245,0,0,201
2021-07-21,2021,214,0,0,202
2021-07-22,2021,243,0,0,203
2021-07-23,2021,274,0,0,204
2021-07-24,2021,295,1,0,205
2021-07-25,2021,283,1,0,206
2021-07-26,2021,241,0,0,207
2021-07-27,2021,255,0,0,208
2021-07-28,2021,237,0,0,209
2021-07-29,2021,245,0,0,210
2021-07-30,2021,253,0,0,211
2021-07-31,2021,278,1,0,212
2021-08-01,2021,263,1,0,213
2021-08-02,2021,254,0,0,214
2021-08-03,2021,235,0,0,215
2021-08-04,2021,253,0,0,216
2021-08-05,2021,226,0,0,217
2021-08-06,2021,267,0,0,218
2021-08-07,2021,274,1,0,219
2021-08-08,2021,307,1,0,220
2021-08-09,2021,239,0,0,221
2021-08-10,2021,232,0,0,222
2021-08-11,2021,234,0,0,223
2021-08-12,2021,243,0,0,224
2021-08-13,2021,243,0,0,225
2021-08-14,2021,290,1,0,226
2021-08-15,2021,289,1,0,227
2021-08-16,2021,259,0,0,228
2021-08-17,2021,246,0,0,229
2021-08-18,2021,209,0,0,230
2021-08-19,2021,237,0,0,231
2021-08-20,2021,282,0,0,232
2021-08-21,2021,285,1,0,233
2021-08-22,2021,295,1,0,234
2021-08-23,2021,253,0,0,235
2021-08-24,2021,245,0,0,236
2021-08-25,2021,255,0,0,237
2021-08-26,2021,223,0,0,238
2021-08-27,2021,231,0,0,239
2021-08-28,2021,288,1,0,240
2021-08-29,2021,283,1,0,241
2021-08-30,2021,231,0,0,242
2021-08-31,2021,260,0,0,243
2021-09-01,2021,220,0,0,244
2021-09-02,2021,234,0,0,245
2021-09-03,2021,266,0,0,246
2021-09-04,2021,288,1,0,247
2021-09-05,2021,271,1,0,248
2021-09-06,2021,241,0,0,249
2021-09-07,2021,257,0,0,250
2021-09-08,2021,234,0,0,251
2021-09-09,2021,231,0,0,252
2021-09-10,2021,231,0,0,253
2021-09-11,2021,277,1,0,254
2021-09-12,2021,301,1,0,255
2021-09-13,2021,234,0,0,256
2021-09-14,2021,251,0,0,257
2021-09-15,2021,257,0,0,258
2021-09-16,2021,273,0,0,259
2021-09-17,2021,278,0,0,260
2021-09-18,2021,290,1,0,261
2021-09-19,2021,336,1,0,262
2021-09-20,2021,250,0,0,263
2021-09-21,2021,274,0,0,264
2021-09-22,2021,252,0,0,265
2021-09-23,2021,234,0,0,266
2021-09-24,2021,246,0,0,267
2021-09-25,2021,287,1,0,268
2021-09-26,2021,280,1,0,269
2021-09-27,2021,259,0,0,270
2021-09-28,2021,239,0,0,271
